방이름,보증금,월세,전세,방 수,욕실 수,주소,평 수,관리비,주차 여부,층,총 층,전세여부,월세여부,부동산 이름,부동산 전화번호,복층 여부,사용승인일,내부시설,기타시설,방향_동,방향_서,방향_남,방향_북,건축물 용도_공동주택,건축물 용도_그 밖에 토지의 정착물,건축물 용도_단독주택,건축물 용도_미등기건물,건축물 용도_숙박시설,건축물 용도_업무시설,건축물 용도_제1종 근린생활시설,건축물 용도_제2종 근린생활시설,주소좌표,대형마트,편의점,지하철역
일반원룸저층,1000,55,0,1,1,서울시 송파구 방이동 57-5,4.89,4.0,0,2,5,0,1,"(주)부동산중개법인 쌍용
","02-400-5555,010-9098-5896",0,2017,"현관보안, ",none,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['127.111895611175', '37.5151603459608']",580.0,97.0,305.0
사보이시티잠실 1동고층,1000,100,0,2,1,서울시 송파구 방이동 116-12,13.99,10.0,1,3,5,0,1,여기공인중개사사무소,"02-6959-6285,010-3652-8254",0,2018,"현관보안, 엘리베이터, ",none,0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['127.114488613807', '37.5100596215594']",460.0,66.0,193.0
빌라5층,1000,42,0,1,1,서울시 송파구 방이동 131-2,6.54,5.0,0,5,6,0,1,이든공인중개사사무소,"070-4617-3323,070-4617-3323",0,2002,"냉장고, 세탁기, 가스레인지, 벽걸이에어컨, ","현관보안, 베란다, ",0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['127.119884899337', '37.5103084412281']",444.0,83.0,575.0
빌라5층,1000,42,0,1,1,서울시 송파구 방이동 57-5,4.89,5.0,0,3,5,0,1,좋은공인중개사사무소,"02-424-0017,010-6411-7746",0,2011,"냉장고, 세탁기, 신발장, 싱크대, 인덕션레인지, 벽걸이에어컨, ","비디오폰, 인터폰, 현관보안, CCTV, 화재경보기, ",1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,"['127.111895611175', '37.5151603459608']",580.0,97.0,305.0
사보이시티잠실 1동고층,1000,100,0,2,1,서울시 송파구 방이동 112-4,13.61,4.0,0,2,3,0,1,인앤하우스공인중개사사무소,"010-7725-8889,010-7725-8889",0,1987,"신발장, 싱크대, ",none,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,"['127.113815205982', '37.5105927657485']",539.0,98.0,112.0
빌라중층,5000,70,0,1,1,서울시 송파구 방이동 57-5,4.89,3.0,0,3,5,0,1,골든이스테이트공인중개사사무소,"02-418-5553,010-5187-2777",0,2011,"신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ","비디오폰, 인터폰, CCTV, 현관보안, ",0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['127.111895611175', '37.5151603459608']",580.0,97.0,305.0
일반원룸 마이챔버3층,1000,60,0,1,1,서울시 송파구 방이동 212-19,7.26,3.0,0,3,4,0,1,국제부동산공인중개사사무소,"02-3432-8989,010-8877-4482",0,1988,"싱크대, 벽걸이에어컨, ",none,0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['127.123122975205', '37.5094759163801']",234.0,28.0,274.0
일반원룸3층,1000,30,0,1,1,서울시 송파구 방이동 151-13,8.62,5.0,1,2,4,0,1,미래공인중개사사무소,"02-418-9888,010-2008-9977",0,2002,"가스레인지, 냉장고, 세탁기, 신발장, 싱크대, 벽걸이에어컨, ","현관보안, 베란다, ",0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['127.115201768905', '37.5136849280193']",750.0,66.0,335.0
사보이시티잠실 1동중층,1000,140,0,2,1,서울시 송파구 방이동 102-20,10.07,5.0,1,1,3,0,1,미소부동산 공인중개사 사무소,"02-417-6797,010-3488-5699",0,1997,"신발장, 싱크대, ","인터폰, 베란다, ",0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['127.11202751051', '37.5137294274279']",697.0,182.0,306.0
올림픽파크리움 1동중층,130,130,0,2,1,서울시 송파구 방이동 102-12,8.96,5.0,1,2,5,0,1,"경원공인중개사사무소
","02-430-0661,010-5715-0661",0,2017,"신발장, 싱크대, ","현관보안, 엘리베이터, 화재경보기, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['127.111780903933', '37.5133326788718']",675.0,72.0,268.0
청호 1동저층,500,55,0,2,1,서울시 송파구 방이동,10.58,2.0,0,3,4,0,1,이레공인중개사사무소,"02-406-3800,010-8263-4645",0,1993,none,none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['127.123923689605', '37.5110126423951']",327.0,44.0,316.0
기타 Htopia,1,46,0,2,1,서울시 송파구 방이동 153-14,11.18,3.0,1,5,5,0,1,래미안공인중개사사무소,"02-416-8945,010-8285-7230",0,1809,"현관보안, 베란다, ",none,0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['127.116107747934', '37.513225069705']",771.0,112.0,368.0
기타,6000,80,0,2,1,서울시 송파구 방이동 57-8,12.73,3.0,1,2,5,0,1,트리움공인중개사사무소,"02-414-5989,010-5191-3636",0,2011,"카드키, ",none,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['127.111922096795', '37.5149447107594']",603.0,109.0,328.0
기타 행운빌,22000,19,0,2,1,서울시 송파구 방이동 173-12,14.96,5.0,1,4,4,0,1,래미안공인중개사사무소,"02-416-8945,010-8285-7230",0,1809,"CCTV, 현관보안, 베란다, ",none,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['127.118228961158', '37.513986836355']",823.0,80.0,323.0
기타,2,19,0,2,1,서울시 송파구 방이동 117-24,11.53,0.002,1,2,5,0,1,평안공인중개사사무소,"02-421-2449,010-3783-1138",0,1809,"비디오폰, 현관보안, 엘리베이터, ",none,0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['127.115024080423', '37.5100783828364']",444.0,99.0,233.0
일반원룸중층,500,55,0,1,1,서울시 송파구 방이동 38,5.24,4.0,1,4,7,0,1,"주식회사 부동산중개법인 쌍용
","02-400-5555,010-9098-5896",0,2006,"사설경비, CCTV, 현관보안, 엘리베이터, ",none,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,"['127.109828392979', '37.5160262582937']",562.0,80.0,333.0
일반원룸중층,500,55,0,1,1,서울시 송파구 방이동 37-7,5.44,4.0,0,6,6,0,1,"주식회사 부동산중개법인 쌍용
","02-400-5555,010-9098-5896",0,1993,"사설경비, CCTV, 엘리베이터, ",none,0.5,0.0,0.5,0.0,0,0,0,0,0,1,0,0,"['127.109781317417', '37.5154719147353']",542.0,68.0,376.0
일반원룸6층,500,50,0,1,1,서울시 송파구 방이동 98-4,6.65,10.0,1,4,5,0,1,트리움공인중개사사무소,"02-414-5989,010-5191-3636",0,2013,"붙박이장, 신발장, 냉장고, 세탁기, 가스레인지, 싱크대, 벽걸이에어컨, ","카드키, CCTV, 현관보안, 엘리베이터, ",0.0,0.5,0.5,0.0,0,1,0,0,0,0,0,0,"['127.110746321992', '37.5135076372178']",583.0,71.0,324.0
빌라,83,83,0,1,1,서울시 송파구 석촌동 3-4,5.56,3.0,1,5,5,0,1,"리치공인중개사사무소
","02-403-7800,010-9769-7172",0,2011,"가스레인지, 냉장고, 식탁, 싱크대, 전자레인지, 세탁기, 옷장, 책상, 침대, 신발장, 건조기, ","인터폰, 현관보안, ",0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['127.098006494577', '37.5056144741397']",588.0,35.0,373.0
빌라,83,83,0,1,1,서울시 송파구 석촌동 3-4,5.56,3.0,1,5,5,0,1,"에이스하우징공인중개사사무소
","02-555-1729,010-3729-2680",0,2011,"가스레인지, 냉장고, 식탁, 싱크대, 전자레인지, 세탁기, 옷장, 책상, 침대, 신발장, 건조기, ","인터폰, 현관보안, ",0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['127.098006494577', '37.5056144741397']",588.0,35.0,373.0
빌라,83,83,0,2,1,서울시 송파구 석촌동 234-2,5.45,6.0,1,1,3,0,1,"에이스하우징공인중개사사무소
","02-555-1729,010-3729-2680",0,1995,"가스레인지, 냉장고, 식탁, 싱크대, 전자레인지, 세탁기, 옷장, 책상, 침대, 신발장, 건조기, ","인터폰, 현관보안, ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,"['127.099577011459', '37.5020661735787']",894.0,89.0,274.0
석촌호수효성해링턴타워(도시형) 1동고층,1000,95,0,1,1,서울시 송파구 석촌동 234-2,5.45,4.0,1,1,3,0,1,"에이스하우징공인중개사사무소
","02-555-1729,010-3729-2680",0,1995,"가스레인지, 냉장고, 식탁, 싱크대, 전자레인지, 세탁기, 옷장, 책상, 침대, 신발장, 건조기, ","인터폰, 현관보안, ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,"['127.099577011459', '37.5020661735787']",894.0,89.0,274.0
다가구 1,78,78,0,1,1,서울시 송파구 석촌동 53-1,7.03,4.0,1,5,5,0,1,"에이스하우징공인중개사사무소
","02-555-1729,010-3729-2680",0,2003,"가스레인지, 냉장고, 식탁, 싱크대, 전자레인지, 세탁기, 옷장, 책상, 침대, 신발장, 건조기, ","인터폰, 현관보안, 엘리베이터, 베란다, ",0.0,0.5,0.0,0.5,1,0,0,0,0,0,0,0,"['127.10035635796', '37.5058023428781']",739.0,82.0,502.0
빌라,88,88,0,1,1,서울시 송파구 석촌동 270-1,5.93,4.0,0,4,4,0,1,세진공인중개사사무소,010-2366-6100,0,2011,"붙박이장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ","비디오폰, 인터폰, CCTV, 현관보안, 베란다, ",0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['127.105662196903', '37.5021514384364']",599.0,120.0,328.0
일반원룸 해피빌고층,500,52,0,1,1,서울시 송파구 석촌동 232-14,8.01,4.0,1,2,5,0,1,한샘공인중개사사무소,"02-431-1177,010-2726-5268",0,2004,"가스레인지, 냉장고, 식탁, 싱크대, 전자레인지, 세탁기, 옷장, 책상, 침대, 신발장, 건조기, ","인터폰, 현관보안, 베란다, ",0.5,0.0,0.0,0.5,1,0,0,0,0,0,0,0,"['127.099777196242', '37.5013093402373']",936.0,115.0,316.0
석촌호수효성해링턴타워(도시형) 1동10층,1000,84,0,1,1,서울시 송파구 석촌동 245-7,5.36,10.0,1,5,5,0,1,아이파크공인중개사사무소,"02-417-7788,010-7671-7633",0,2021,"냉장고, 세탁기, 인덕션레인지, ","엘리베이터, ",1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,"['127.10039671283', '37.502154769414']",962.0,108.0,345.0
빌라2층,3000,78,0,2,1,서울시 송파구 석촌동 259-1,13.99,3.0,1,2,3,0,1,"오늘의공간 공인중개사사무소
",010-3591-8288,0,1994,"싱크대, ","현관보안, 베란다, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['127.103663969035', '37.5010946175072']",721.0,95.0,510.0
빌라2층,3000,78,0,2,1,서울시 송파구 석촌동 259-1,11.99,1.0,1,2,3,0,1,리안공인중개사사무소,"02-3432-7117,010-3296-0220",0,1994,"싱크대, 벽걸이에어컨, ","현관보안, 베란다, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['127.103663969035', '37.5010946175072']",721.0,95.0,510.0
빌라 빌라2층,3000,80,0,1,1,서울시 송파구 석촌동 291-19,12.92,5.0,1,4,5,0,1,"한일공인중개사사무소
","02-413-3949,010-9116-2511",0,2003,"신발장, 냉장고, 세탁기, 싱크대, 가스레인지, ","현관보안, 베란다, ",1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,"['127.107976937011', '37.5032991181802']",525.0,85.0,214.0
다가구,3000,80,0,2,1,서울시 송파구 석촌동 259-1,14.61,1.0,1,2,3,0,1,잠실마이스 공인중개사 사무소,010-6471-3382,0,1994,"싱크대, 벽걸이에어컨, ","현관보안, 베란다, ",0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['127.103663969035', '37.5010946175072']",721.0,95.0,510.0
다가구,1000,55,0,2,1,서울시 송파구 석촌동 215-16,10.06,3.0,0,-1,3,0,1,잠실마이스 공인중개사 사무소,010-6471-3382,0,1998,"싱크대, 벽걸이에어컨, ",none,0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['127.098235352392', '37.5007404761046']",835.0,119.0,244.0
다가구,2000,55,0,2,1,서울시 송파구 석촌동 170-14,9.98,5.0,0,-1,3,0,1,한국공인중개사사무소,"02-419-9001,010-3583-4707",0,1997,"가스레인지, 신발장, 싱크대, 벽걸이에어컨, ","인터폰, 베란다, ",0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,"['127.103766067761', '37.5055727040621']",885.0,97.0,273.0
빌라3층,1000,56,0,1,1,서울시 송파구 석촌동 227-21,7.32,4.0,0,3,5,0,1,이든공인중개사사무소,"070-4617-3323,070-4617-3323",0,2014,"냉장고, 세탁기, 가스레인지, 벽걸이에어컨, ","CCTV, 현관보안, 베란다, ",0.5,0.0,0.0,0.5,1,0,0,0,0,0,0,0,"['127.098911400969', '37.4991057577909']",979.0,55.0,428.0
빌라3층,1000,56,0,1,1,서울시 송파구 석촌동 166-8,5.85,2.0,1,1,5,0,1,탐진공인중개사사무소,"02-422-2482,010-2078-4455",0,2004,"가스레인지, 세탁기, 싱크대, 벽걸이에어컨, ","현관보안, 베란다, ",0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['127.103702009092', '37.5057853073651']",861.0,74.0,285.0
일반원룸1층,1000,40,0,1,1,서울시 송파구 석촌동 245-7,6.35,10.0,1,5,5,0,1,골든이스테이트공인중개사사무소,"02-418-5553,010-5187-2777",0,2021,"신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ","비디오폰, CCTV, 현관보안, 엘리베이터, 화재경보기, ",0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['127.10039671283', '37.502154769414']",962.0,108.0,345.0
일반원룸5층,3000,70,0,1,1,서울시 송파구 석촌동 232-14,8.01,4.0,1,2,5,0,1,"에이스하우징공인중개사사무소
","02-555-1729,010-3729-2680",0,2004,"가스레인지, 냉장고, 식탁, 싱크대, 전자레인지, 세탁기, 옷장, 책상, 침대, 신발장, 건조기, ","인터폰, 현관보안, 베란다, ",0.5,0.0,0.0,0.5,1,0,0,0,0,0,0,0,"['127.099777196242', '37.5013093402373']",936.0,115.0,316.0
빌라 하나주택,83,83,0,1,1,서울시 송파구 석촌동 245-27,9.41,15.0,1,2,5,0,1,"한일공인중개사사무소
","02-413-3949,010-9116-2511",0,2012,"벽걸이에어컨, ","비디오폰, CCTV, 현관보안, ",0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['127.101281705873', '37.5015158317807']",937.0,3.0,434.0
다가구,1000,55,0,2,1,서울시 송파구 석촌동 215-16,10.66,3.0,1,-1,3,0,1,잠실마이스 공인중개사 사무소,02-415-6677,0,1998,"싱크대, 벽걸이에어컨, ",none,0.0,0.5,0.0,0.5,0,0,1,0,0,0,0,0,"['127.098235352392', '37.5007404761046']",835.0,119.0,244.0
빌라저층,1000,40,0,1,1,서울시 송파구 석촌동 166-8,5.85,4.0,1,1,5,0,1,더존부동산중개인사무소,02-416-1882,0,2004,"냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","현관보안, 베란다, ",0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,"['127.103702009092', '37.5057853073651']",861.0,74.0,285.0
빌라저층,1000,40,0,2,1,서울시 송파구 석촌동 237-23,12.41,20.0,1,2,5,0,1,한솔공인중개사사무소,"02-421-6900,010-5239-2101",0,2004,"신발장, 싱크대, ","인터폰, 현관보안, 베란다, ",0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,"['127.100108733365', '37.5013586150518']",962.0,108.0,341.0
빌라 석촌그린빌2층,2000,115,0,1,1,서울시 송파구 석촌동 244-37,6.07,5.0,1,3,5,0,1,골든이스테이트공인중개사사무소,"02-418-5553,010-5187-2777",0,2012,"신발장, 냉장고, 세탁기, 인덕션레인지, 벽걸이에어컨, ","비디오폰, 인터폰, CCTV, 현관보안, 베란다, ",0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,"['127.101242907795', '37.5011751948392']",932.0,37.0,442.0
일반원룸3층,500,55,0,2,1,서울시 송파구 석촌동 237-23,14.31,4.0,1,2,5,0,1,잠실마이스 공인중개사 사무소,010-6471-3382,0,2004,"싱크대, ","CCTV, 현관보안, 베란다, ",0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['127.100108733365', '37.5013586150518']",962.0,108.0,341.0
일반원룸저층,5000,100,0,1,1,서울시 송파구 석촌동 214-17,7.11,10.0,1,2,6,0,1,아이파크공인중개사사무소,"02-417-7788,010-7671-7633",0,2022,"신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ",none,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,"['127.098629014891', '37.5009936910777']",854.0,87.0,248.0
양지473(주상복합) 1동7층,3000,180,0,2,1,서울시 송파구 석촌동 237-23,12.41,4.0,1,2,5,0,1,정공인중개사사무소,"02-3431-9909,010-5816-2442",0,2004,"붙박이장, 신발장, 싱크대, ","CCTV, 현관보안, 베란다, ",0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,"['127.100108733365', '37.5013586150518']",962.0,108.0,341.0
빌라 석촌그린빌2층,2000,135,0,1,1,서울시 송파구 석촌동 244-37,5.88,4.0,1,3,5,0,1,국제부동산공인중개사사무소,"02-3432-8989,010-8877-4482",0,2012,"신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","비디오폰, CCTV, 현관보안, 베란다, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['127.101242907795', '37.5011751948392']",932.0,37.0,442.0
빌라 석촌그린빌2층,2000,135,0,2,1,서울시 송파구 석촌동 237-23,12.41,3.0,1,2,4,0,1,남궁공인중개사사무소,02-425-4300,0,2004,"신발장, 싱크대, ","인터폰, 현관보안, 방범창, 베란다, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['127.100108733365', '37.5013586150518']",962.0,108.0,341.0
빌라 석촌그린빌2층,2000,135,0,1,1,서울시 송파구 석촌동 166-9,10.36,3.0,1,3,5,0,1,아이파크공인중개사사무소,"02-417-7788,010-7671-7633",0,2007,"책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 전자레인지, 벽걸이에어컨, ","현관보안, 베란다, ",1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,"['127.103757027924', '37.5059870841359']",839.0,51.0,288.0
일반원룸3층,2,55,0,2,1,서울시 송파구 석촌동 237-23,12.41,4.0,1,2,5,0,1,정직한 공인중개사 사무소,02-421-5900,0,2004,"싱크대, ","현관보안, 베란다, ",0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,"['127.100108733365', '37.5013586150518']",962.0,108.0,341.0
빌라 석촌그린빌2층,2000,130,0,2,1,서울시 송파구 석촌동 237-23,12.41,5.0,1,2,5,0,1,바른부동산중개,"02-422-5551,010-7930-7310",0,2004,"가스레인지, 신발장, 싱크대, ","인터폰, 베란다, ",0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,"['127.100108733365', '37.5013586150518']",962.0,108.0,341.0
빌라 석촌그린빌2층,2000,130,0,1,1,서울시 송파구 석촌동 230-13,6.99,3.0,0,-1,3,0,1,아이파크공인중개사사무소,"02-417-7788,010-7671-7633",0,1996,"냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ",none,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,"['127.099542933351', '37.5005047596403']",950.0,92.0,345.0
일반원룸B1층,500,40,0,2,1,서울시 송파구 석촌동 237-23,12.41,4.0,1,2,5,0,1,여기공인중개사사무소,"02-6959-6285,010-3652-8254",0,2004,"싱크대, ","CCTV, 현관보안, 베란다, ",0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,"['127.100108733365', '37.5013586150518']",962.0,108.0,341.0
빌라 석촌그린빌2층,2000,135,0,2,1,서울시 송파구 석촌동 237-23,12.41,4.0,1,2,5,0,1,브이아이피공인중개사사무소(VIP),"02-421-7399,010-2475-4980",0,2004,"CCTV, 현관보안, 베란다, ",none,0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['127.100108733365', '37.5013586150518']",962.0,108.0,341.0
빌라 석촌그린빌2층,2000,135,0,2,1,서울시 송파구 석촌동 237-23,12.41,4.0,1,2,5,0,1,"에이스공인중개사사무소
","02-421-5111,010-5697-5111",0,2004,"싱크대, 벽걸이에어컨, ","방범창, 비디오폰, CCTV, 베란다, ",0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,"['127.100108733365', '37.5013586150518']",962.0,108.0,341.0
빌라 석촌그린빌2층,2000,135,0,1,1,서울시 송파구 석촌동 245-11,5.98,4.0,1,1,5,0,1,탐진공인중개사사무소,"02-422-2482,010-2078-4455",0,2013,"냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ","인터폰, 카드키, 현관보안, CCTV, ",0.0,0.5,0.0,0.5,1,0,0,0,0,0,0,0,"['127.100488883063', '37.5016481457675']",984.0,74.0,363.0
빌라1층,1000,53,0,2,1,서울시 송파구 석촌동 272-22,12.99,2.0,1,2,4,0,1,아이파크공인중개사사무소,"02-417-7788,010-7671-7633",0,1988,"신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","베란다, ",1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,"['127.106361677015', '37.5011157356281']",494.0,27.0,429.0
일반원룸 예창빌딩2층,1000,60,0,1,1,서울시 송파구 석촌동 244-37,5.85,4.0,1,3,5,0,1,정직한 공인중개사 사무소,02-421-5900,0,2012,"신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","인터폰, 현관보안, 베란다, ",0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,"['127.101242907795', '37.5011751948392']",932.0,37.0,442.0
다가구,15000,50,0,2,1,서울시 송파구 석촌동 265-8,15.12,3.0,1,1,3,0,1,국제부동산공인중개사사무소,"02-3432-8989,010-8877-4482",0,1996,"붙박이장, 신발장, 싱크대, ","인터폰, CCTV, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['127.103932793395', '37.5029758608328']",777.0,43.0,334.0
연립,1000,60,0,1,1,서울시 송파구 석촌동 265-5,5.22,4.0,1,3,4,0,1,리더스부동산공인중개사사무소,"02-423-7797,010-8913-1255",0,1986,"침대, 붙박이장, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","인터폰, CCTV, 현관보안, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['127.103788088511', '37.5032610661237']",804.0,72.0,324.0
빌라2층,8000,60,0,2,1,서울시 송파구 석촌동 239-24,8.98,0.0005,1,2,5,0,1,"제일공인중개사사무소
","02-419-0055,010-4842-9728",0,2017,"가스레인지, 샤워부스, 신발장, 싱크대, 벽걸이에어컨, 천장에어컨, ","비디오폰, CCTV, 엘리베이터, ",0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,"['127.101380069891', '37.4995728187705']",902.0,110.0,537.0
빌라3층,500,55,0,1,1,서울시 송파구 석촌동 244-37,5.88,5.0,1,3,5,0,1,"오늘의공간 공인중개사사무소
",010-3591-8288,0,2012,"냉장고, 세탁기, 싱크대, 인덕션레인지, ","현관보안, CCTV, 베란다, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['127.101242907795', '37.5011751948392']",932.0,37.0,442.0
빌라B1층,1000,55,0,2,1,서울시 송파구 석촌동 215-16,11.99,3.0,0,-1,3,0,1,"오늘의공간 공인중개사사무소
","02-556-0600,010-3591-8288",0,1998,"싱크대, ",none,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,"['127.098235352392', '37.5007404761046']",835.0,119.0,244.0
빌라3층,500,60,0,1,1,서울시 송파구 석촌동 244-37,5.88,4.0,0,3,5,0,1,"제일공인중개사사무소
","02-419-0055,010-4842-9728",0,2012,"신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ","인터폰, CCTV, 현관보안, 베란다, ",0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,"['127.101242907795', '37.5011751948392']",932.0,37.0,442.0
빌라 석촌그린빌2층,2000,115,0,2,1,서울시 송파구 석촌동 237-23,12.41,20.0,1,2,5,0,1,리안공인중개사사무소,"02-3432-7117,010-5585-8662",0,2004,"싱크대, 신발장, ","현관보안, 비디오폰, 카드키, 베란다, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['127.100108733365', '37.5013586150518']",962.0,108.0,341.0
